,date,amount,positive_transactions,negative_transactions,balance_per_day,sum_outgoing_next_30_days,sum_income_next_30_days,negative_transaction_last_1_month,positive_transaction_last_1_month,negative_transaction_last_2_month,positive_transaction_last_2_month,negative_transaction_last_3_month,positive_transaction_last_3_month,negative_transaction_last_4_month,positive_transaction_last_4_month,negative_transaction_last_5_month,positive_transaction_last_5_month,negative_transaction_last_6_month,positive_transaction_last_6_month
300,2020-12-25,0.0,0.0,0.0,2781.869999999999,-4244.889999999999,2546.0,-5477.5199999999995,8160.55,-4211.57,3300.0,-8418.09,7963.98,-6694.2,0.0,-17326.81,9494.380000000001,-11443.71,980.0
330,2021-01-24,0.0,0.0,0.0,2623.6099999999997,-1117.6,162.0,-4244.889999999999,2546.0,-5477.5199999999995,8160.55,-4211.57,3300.0,-8418.09,7963.98,-6694.2,0.0,-17326.81,9494.380000000001
360,2021-02-23,-100.0,0.0,-100.0,168.00999999999956,-2871.86,3000.0,-1117.6,162.0,-4244.889999999999,2546.0,-5477.5199999999995,8160.55,-4211.57,3300.0,-8418.09,7963.98,-6694.2,0.0
390,2021-03-25,0.0,0.0,0.0,80.54999999999956,-1412.0,3500.0,-2871.86,3000.0,-1117.6,162.0,-4244.889999999999,2546.0,-5477.5199999999995,8160.55,-4211.57,3300.0,-8418.09,7963.98
420,2021-04-24,-37.46,0.0,-37.46,2321.6099999999997,-3827.66,1669.46,-1412.0,3500.0,-2871.86,3000.0,-1117.6,162.0,-4244.889999999999,2546.0,-5477.5199999999995,8160.55,-4211.57,3300.0
0,2019-12-27,-63.000000000000085,1500.0,-1563.0,741.8499999999992,-7504.450000000001,7240.87,-12125.09,11240.220000000001,-10186.43,3477.67,-6387.370000000001,2100.7200000000003,-9910.349999999999,12036.22,-4646.8099999999995,4606.22,-3972.19,4068.2200000000003
30,2020-01-26,-24.89,0.0,-24.89,440.15999999999906,-5182.18,4896.009999999999,-7504.450000000001,7240.87,-12125.09,11240.220000000001,-10186.43,3477.67,-6387.370000000001,2100.7200000000003,-9910.349999999999,12036.22,-4646.8099999999995,4606.22
60,2020-02-25,-17.83,0.0,-17.83,146.92999999999893,-5265.89,4863.15,-5182.18,4896.009999999999,-7504.450000000001,7240.87,-12125.09,11240.220000000001,-10186.43,3477.67,-6387.370000000001,2100.7200000000003,-9910.349999999999,12036.22
90,2020-03-26,-8.02,0.0,-8.02,-265.620000000001,-3758.86,4131.0,-5265.89,4863.15,-5182.18,4896.009999999999,-7504.450000000001,7240.87,-12125.09,11240.220000000001,-10186.43,3477.67,-6387.370000000001,2100.7200000000003
120,2020-04-25,-110.03,0.0,-110.03,208.52999999999895,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0,-5265.89,4863.15,-5182.18,4896.009999999999,-7504.450000000001,7240.87,-12125.09,11240.220000000001,-10186.43,3477.67
150,2020-05-25,-161.9,0.0,-161.9,355.7399999999991,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0,-5265.89,4863.15,-5182.18,4896.009999999999,-7504.450000000001,7240.87,-12125.09,11240.220000000001
180,2020-06-24,-207.65,0.0,-207.65,111.02999999999913,-3557.399999999999,3597.08,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0,-5265.89,4863.15,-5182.18,4896.009999999999,-7504.450000000001,7240.87
210,2020-07-24,19.03,53.69,-34.660000000000004,-75.97000000000077,-3688.44,3850.76,-3557.399999999999,3597.08,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0,-5265.89,4863.15,-5182.18,4896.009999999999
240,2020-08-23,-13.92,0.0,-13.92,119.29999999999939,-4166.24,6583.48,-3688.44,3850.76,-3557.399999999999,3597.08,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0,-5265.89,4863.15
270,2020-09-22,17.529999999999987,92.46,-74.93,2505.09,-3476.6400000000003,921.4000000000001,-4166.24,6583.48,-3688.44,3850.76,-3557.399999999999,3597.08,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995,-3758.86,4131.0
300,2020-10-22,0.0,0.0,0.0,31.97000000000004,-3725.99,3493.57,-3476.6400000000003,921.4000000000001,-4166.24,6583.48,-3688.44,3850.76,-3557.399999999999,3597.08,-4352.9,4062.4400000000005,-4060.9700000000003,4156.3099999999995
330,2020-11-21,-16.25,0.0,-16.25,-248.7899999999998,-5423.71,7229.0599999999995,-3725.99,3493.57,-3476.6400000000003,921.4000000000001,-4166.24,6583.48,-3688.44,3850.76,-3557.399999999999,3597.08,-4352.9,4062.4400000000005
360,2020-12-21,-340.18,0.0,-340.18,1880.49,-10445.69,8324.59,-5423.71,7229.0599999999995,-3725.99,3493.57,-3476.6400000000003,921.4000000000001,-4166.24,6583.48,-3688.44,3850.76,-3557.399999999999,3597.08
390,2021-01-20,-145.39,18.74,-164.13,-435.4,-3435.4400000000005,3307.5,-10445.69,8324.59,-5423.71,7229.0599999999995,-3725.99,3493.57,-3476.6400000000003,921.4000000000001,-4166.24,6583.48,-3688.44,3850.76
420,2021-02-19,-116.78,0.0,-116.78,-591.95,-4482.709999999999,4296.5,-3435.4400000000005,3307.5,-10445.69,8324.59,-5423.71,7229.0599999999995,-3725.99,3493.57,-3476.6400000000003,921.4000000000001,-4166.24,6583.48
450,2021-03-21,-71.04,0.0,-71.04,-823.9,-3810.0899999999992,4236.25,-4482.709999999999,4296.5,-3435.4400000000005,3307.5,-10445.69,8324.59,-5423.71,7229.0599999999995,-3725.99,3493.57,-3476.6400000000003,921.4000000000001
480,2021-04-20,-176.12,0.0,-176.12,-292.66000000000014,-3131.3599999999997,2992.0,-3810.0899999999992,4236.25,-4482.709999999999,4296.5,-3435.4400000000005,3307.5,-10445.69,8324.59,-5423.71,7229.0599999999995,-3725.99,3493.57
510,2021-05-20,-91.36999999999999,0.0,-91.36999999999999,-516.7699999999999,-3237.9900000000002,2963.96,-3131.3599999999997,2992.0,-3810.0899999999992,4236.25,-4482.709999999999,4296.5,-3435.4400000000005,3307.5,-10445.69,8324.59,-5423.71,7229.0599999999995
0,2019-09-28,0.0,0.0,0.0,200.91000000000028,-990.62,1000.0,-1111.55,1100.0,-1796.8600000000001,1800.0,-706.02,702.0,0.0,0.0,0.0,0.0,-815.6099999999999,700.0
30,2019-10-28,0.0,0.0,0.0,-91.63999999999976,-150.0,150.0,-990.62,1000.0,-1111.55,1100.0,-1796.8600000000001,1800.0,-706.02,702.0,0.0,0.0,0.0,0.0
60,2019-11-27,0.0,0.0,0.0,-161.63999999999976,-15169.31,15740.0,-150.0,150.0,-990.62,1000.0,-1111.55,1100.0,-1796.8600000000001,1800.0,-706.02,702.0,0.0,0.0
90,2019-12-27,556.4,3700.0,-3143.6,-147.3499999999998,-14757.28,14199.0,-15169.31,15740.0,-150.0,150.0,-990.62,1000.0,-1111.55,1100.0,-1796.8600000000001,1800.0,-706.02,702.0
120,2020-01-26,0.0,0.0,0.0,27.800000000000352,-11931.380000000001,12170.0,-14757.28,14199.0,-15169.31,15740.0,-150.0,150.0,-990.62,1000.0,-1111.55,1100.0,-1796.8600000000001,1800.0
150,2020-02-25,-150.0,0.0,-150.0,239.39000000000027,-8240.18,8151.33,-11931.380000000001,12170.0,-14757.28,14199.0,-15169.31,15740.0,-150.0,150.0,-990.62,1000.0,-1111.55,1100.0
180,2020-03-26,0.0,0.0,0.0,0.5400000000001057,0.0,0.0,-8240.18,8151.33,-11931.380000000001,12170.0,-14757.28,14199.0,-15169.31,15740.0,-150.0,150.0,-990.62,1000.0
210,2020-04-25,0.0,0.0,0.0,0.5400000000001057,0.0,0.0,0.0,0.0,-8240.18,8151.33,-11931.380000000001,12170.0,-14757.28,14199.0,-15169.31,15740.0,-150.0,150.0
240,2020-05-25,0.0,0.0,0.0,0.5400000000001057,-2262.7999999999993,2264.0,0.0,0.0,0.0,0.0,-8240.18,8151.33,-11931.380000000001,12170.0,-14757.28,14199.0,-15169.31,15740.0
270,2020-06-24,0.0,0.0,0.0,1.7400000000001228,-304.0,310.0,-2262.7999999999993,2264.0,0.0,0.0,0.0,0.0,-8240.18,8151.33,-11931.380000000001,12170.0,-14757.28,14199.0
300,2020-07-24,0.0,0.0,0.0,1.7400000000001228,-1659.5900000000001,1700.0,-304.0,310.0,-2262.7999999999993,2264.0,0.0,0.0,0.0,0.0,-8240.18,8151.33,-11931.380000000001,12170.0
330,2020-08-23,-650.0,0.0,-650.0,698.1500000000001,-1845.29,1800.0,-1659.5900000000001,1700.0,-304.0,310.0,-2262.7999999999993,2264.0,0.0,0.0,0.0,0.0,-8240.18,8151.33
360,2020-09-22,0.0,0.0,0.0,2.8600000000001415,-727.28,730.0,-1845.29,1800.0,-1659.5900000000001,1700.0,-304.0,310.0,-2262.7999999999993,2264.0,0.0,0.0,0.0,0.0
390,2020-10-22,0.0,0.0,0.0,5.5800000000002115,-1542.75,1538.0,-727.28,730.0,-1845.29,1800.0,-1659.5900000000001,1700.0,-304.0,310.0,-2262.7999999999993,2264.0,0.0,0.0
420,2020-11-21,0.0,0.0,0.0,0.8300000000002541,-4615.41,4859.0,-1542.75,1538.0,-727.28,730.0,-1845.29,1800.0,-1659.5900000000001,1700.0,-304.0,310.0,-2262.7999999999993,2264.0
450,2020-12-21,100.0,100.0,0.0,144.42000000000002,-1367.9300000000003,1170.0,-4615.41,4859.0,-1542.75,1538.0,-727.28,730.0,-1845.29,1800.0,-1659.5900000000001,1700.0,-304.0,310.0
480,2021-01-20,-238.39,100.0,-338.39,284.88,-1081.88,1114.0,-1367.9300000000003,1170.0,-4615.41,4859.0,-1542.75,1538.0,-727.28,730.0,-1845.29,1800.0,-1659.5900000000001,1700.0
510,2021-02-19,-9.99,0.0,-9.99,88.59999999999992,-1488.46,1410.0,-1081.88,1114.0,-1367.9300000000003,1170.0,-4615.41,4859.0,-1542.75,1538.0,-727.28,730.0,-1845.29,1800.0
540,2021-03-21,0.0,0.0,0.0,0.14999999999993463,0.0,0.0,-1488.46,1410.0,-1081.88,1114.0,-1367.9300000000003,1170.0,-4615.41,4859.0,-1542.75,1538.0,-727.28,730.0
570,2021-04-20,0.0,0.0,0.0,0.14999999999993463,-3398.4900000000002,3400.0,0.0,0.0,-1488.46,1410.0,-1081.88,1114.0,-1367.9300000000003,1170.0,-4615.41,4859.0,-1542.75,1538.0
600,2021-05-20,0.0,0.0,0.0,1.6599999999999397,-6529.780000000001,6700.0,-3398.4900000000002,3400.0,0.0,0.0,-1488.46,1410.0,-1081.88,1114.0,-1367.9300000000003,1170.0,-4615.41,4859.0
0,2020-10-25,0.0,0.0,0.0,36943.049999999996,-6651.030000000002,11782.76,-5038.34,4557.21,-2758.7699999999995,4613.45,-495.24,2100.51,-1400.6999999999998,0.0,-1679.33,1500.0,-704.96,1500.0
30,2020-11-24,0.0,0.0,0.0,37970.12999999999,-6816.85,3297.76,-6651.030000000002,11782.76,-5038.34,4557.21,-2758.7699999999995,4613.45,-495.24,2100.51,-1400.6999999999998,0.0,-1679.33,1500.0
60,2020-12-24,-60.0,0.0,-60.0,34487.689999999995,-14132.49,8354.37,-6816.85,3297.76,-6651.030000000002,11782.76,-5038.34,4557.21,-2758.7699999999995,4613.45,-495.24,2100.51,-1400.6999999999998,0.0
90,2021-01-23,-351.38,0.0,-351.38,29000.95,-8787.82,1757.99,-14132.49,8354.37,-6816.85,3297.76,-6651.030000000002,11782.76,-5038.34,4557.21,-2758.7699999999995,4613.45,-495.24,2100.51
120,2021-02-22,0.0,0.0,0.0,22146.660000000003,-15764.11,1655.0,-8787.82,1757.99,-14132.49,8354.37,-6816.85,3297.76,-6651.030000000002,11782.76,-5038.34,4557.21,-2758.7699999999995,4613.45
150,2021-03-24,-1908.0,0.0,-1908.0,9418.630000000001,-4752.889999999999,57.0,-15764.11,1655.0,-8787.82,1757.99,-14132.49,8354.37,-6816.85,3297.76,-6651.030000000002,11782.76,-5038.34,4557.21
180,2021-04-23,0.0,0.0,0.0,2821.730000000001,-2963.4799999999996,278.96,-4752.889999999999,57.0,-15764.11,1655.0,-8787.82,1757.99,-14132.49,8354.37,-6816.85,3297.76,-6651.030000000002,11782.76
210,2021-05-23,0.0,0.0,0.0,607.2600000000002,-5032.22,5500.0,-2963.4799999999996,278.96,-4752.889999999999,57.0,-15764.11,1655.0,-8787.82,1757.99,-14132.49,8354.37,-6816.85,3297.76
0,2020-06-07,0.0,0.0,0.0,293.7700000000001,-35.620000000000005,10.0,-6.99,210.0,-81.41000000000001,40.0,-3.49,70.0,-92.99,90.0,-100.60999999999999,80.0,-111.24000000000001,190.0
30,2020-07-07,0.0,0.0,0.0,268.1500000000001,-148.08,116.0,-35.620000000000005,10.0,-6.99,210.0,-81.41000000000001,40.0,-3.49,70.0,-92.99,90.0,-100.60999999999999,80.0
60,2020-08-06,0.0,0.0,0.0,236.07000000000005,-107.30000000000001,14.629999999999999,-148.08,116.0,-35.620000000000005,10.0,-6.99,210.0,-81.41000000000001,40.0,-3.49,70.0,-92.99,90.0
90,2020-09-05,0.0,0.0,0.0,157.59000000000003,-118.49,21.5,-107.30000000000001,14.629999999999999,-148.08,116.0,-35.620000000000005,10.0,-6.99,210.0,-81.41000000000001,40.0,-3.49,70.0
120,2020-10-05,10.0,10.0,0.0,46.410000000000025,-42.93000000000001,50.0,-118.49,21.5,-107.30000000000001,14.629999999999999,-148.08,116.0,-35.620000000000005,10.0,-6.99,210.0,-81.41000000000001,40.0
150,2020-11-04,0.0,0.0,0.0,53.48000000000002,-35.96,50.0,-42.93000000000001,50.0,-118.49,21.5,-107.30000000000001,14.629999999999999,-148.08,116.0,-35.620000000000005,10.0,-6.99,210.0
180,2020-12-04,0.0,0.0,0.0,67.52000000000002,-130.39,133.22,-35.96,50.0,-42.93000000000001,50.0,-118.49,21.5,-107.30000000000001,14.629999999999999,-148.08,116.0,-35.620000000000005,10.0
210,2021-01-03,10.0,10.0,0.0,70.35000000000002,-136.98,112.53999999999999,-130.39,133.22,-35.96,50.0,-42.93000000000001,50.0,-118.49,21.5,-107.30000000000001,14.629999999999999,-148.08,116.0
240,2021-02-02,0.0,0.0,0.0,45.91000000000001,-113.1,110.0,-136.98,112.53999999999999,-130.39,133.22,-35.96,50.0,-42.93000000000001,50.0,-118.49,21.5,-107.30000000000001,14.629999999999999
270,2021-03-04,0.0,0.0,0.0,42.81000000000002,-57.120000000000005,20.0,-113.1,110.0,-136.98,112.53999999999999,-130.39,133.22,-35.96,50.0,-42.93000000000001,50.0,-118.49,21.5
300,2021-04-03,0.0,0.0,0.0,15.690000000000012,-41.16,50.5,-57.120000000000005,20.0,-113.1,110.0,-136.98,112.53999999999999,-130.39,133.22,-35.96,50.0,-42.93000000000001,50.0
330,2021-05-03,10.0,10.0,0.0,15.030000000000015,-151.84,162.81,-41.16,50.5,-57.120000000000005,20.0,-113.1,110.0,-136.98,112.53999999999999,-130.39,133.22,-35.96,50.0
0,2020-03-22,0.0,0.0,0.0,4.000000000000048,0.0,0.0,-15.99,16.0,-1309.3700000000001,1308.0,-891.9999999999999,888.8,-1030.75,886.5699999999999,-914.79,1059.0,-1246.3899999999999,962.62
30,2020-04-21,0.0,0.0,0.0,4.010000000000048,0.0,0.0,0.0,0.0,-15.99,16.0,-1309.3700000000001,1308.0,-891.9999999999999,888.8,-1030.75,886.5699999999999,-914.79,1059.0
60,2020-05-21,0.0,0.0,0.0,4.010000000000048,-424.6,489.0,0.0,0.0,0.0,0.0,-15.99,16.0,-1309.3700000000001,1308.0,-891.9999999999999,888.8,-1030.75,886.5699999999999
90,2020-06-20,0.0,0.0,0.0,72.81000000000004,-853.51,895.0,-424.6,489.0,0.0,0.0,0.0,0.0,-15.99,16.0,-1309.3700000000001,1308.0,-891.9999999999999,888.8
120,2020-07-20,100.0,100.0,0.0,9.900000000000063,-1631.0,1522.0,-853.51,895.0,-424.6,489.0,0.0,0.0,0.0,0.0,-15.99,16.0,-1309.3700000000001,1308.0
150,2020-08-19,0.0,0.0,0.0,45.89000000000005,0.0,0.0,-1631.0,1522.0,-853.51,895.0,-424.6,489.0,0.0,0.0,0.0,0.0,-15.99,16.0
180,2020-09-18,0.0,0.0,0.0,45.89000000000005,0.0,0.0,0.0,0.0,-1631.0,1522.0,-853.51,895.0,-424.6,489.0,0.0,0.0,0.0,0.0
210,2020-10-18,0.0,0.0,0.0,45.89000000000005,-206.4,206.0,0.0,0.0,0.0,0.0,-1631.0,1522.0,-853.51,895.0,-424.6,489.0,0.0,0.0
240,2020-11-17,0.0,0.0,0.0,1.2400000000000426,0.0,0.0,-206.4,206.0,0.0,0.0,0.0,0.0,-1631.0,1522.0,-853.51,895.0,-424.6,489.0
270,2020-12-17,0.0,0.0,0.0,0.5000000000000426,-211.39,220.0,0.0,0.0,-206.4,206.0,0.0,0.0,0.0,0.0,-1631.0,1522.0,-853.51,895.0
300,2021-01-16,0.0,0.0,0.0,16.110000000000042,-436.07000000000005,428.0,-211.39,220.0,0.0,0.0,-206.4,206.0,0.0,0.0,0.0,0.0,-1631.0,1522.0
330,2021-02-15,0.0,0.0,0.0,1.0400000000000347,-198.44,200.0,-436.07000000000005,428.0,-211.39,220.0,0.0,0.0,-206.4,206.0,0.0,0.0,0.0,0.0
360,2021-03-17,-2.0,0.0,-2.0,4.600000000000023,-322.38,321.0,-198.44,200.0,-436.07000000000005,428.0,-211.39,220.0,0.0,0.0,-206.4,206.0,0.0,0.0
390,2021-04-16,0.0,0.0,0.0,1.2200000000000273,-209.36,212.0,-322.38,321.0,-198.44,200.0,-436.07000000000005,428.0,-211.39,220.0,0.0,0.0,-206.4,206.0
0,2019-08-24,0.0,0.0,0.0,36.09000000000009,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69,-2693.1899999999996,3288.5299999999997,-1147.5700000000002,1168.17,-1154.5500000000002,860.0,-1268.53,1575.0,-977.0699999999999,600.0
30,2019-09-23,1698.54,2129.69,-431.15,439.44000000000005,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69,-2693.1899999999996,3288.5299999999997,-1147.5700000000002,1168.17,-1154.5500000000002,860.0,-1268.53,1575.0
60,2019-10-23,-201.19,0.0,-201.19,201.21999999999986,-1074.62,1075.08,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69,-2693.1899999999996,3288.5299999999997,-1147.5700000000002,1168.17,-1154.5500000000002,860.0
90,2019-11-22,0.0,0.0,0.0,124.48999999999988,-1741.1200000000001,1743.62,-1074.62,1075.08,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69,-2693.1899999999996,3288.5299999999997,-1147.5700000000002,1168.17
120,2019-12-22,0.0,0.0,0.0,47.789999999999864,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62,-1074.62,1075.08,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69,-2693.1899999999996,3288.5299999999997
150,2020-01-21,-17.88,0.0,-17.88,115.93999999999994,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62,-1074.62,1075.08,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003,-1984.14,1368.69
180,2020-02-20,0.0,0.0,0.0,10.250000000000039,-1300.29,1301.67,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62,-1074.62,1075.08,-4770.8099999999995,2632.86,-1960.5800000000004,4081.7200000000003
210,2020-03-21,0.0,0.0,0.0,-3.499999999999999,-2589.17,2825.46,-1300.29,1301.67,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62,-1074.62,1075.08,-4770.8099999999995,2632.86
240,2020-04-20,147.38,147.38,0.0,84.32,-2085.08,1971.0,-2589.17,2825.46,-1300.29,1301.67,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62,-1074.62,1075.08
270,2020-05-20,-301.2,0.0,-301.2,418.82000000000005,-2118.83,2001.21,-2085.08,1971.0,-2589.17,2825.46,-1300.29,1301.67,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997,-1741.1200000000001,1743.62
300,2020-06-19,0.0,0.0,0.0,131.20000000000013,-1082.67,1077.55,-2118.83,2001.21,-2085.08,1971.0,-2589.17,2825.46,-1300.29,1301.67,-1602.3300000000002,1498.3,-2257.25,2352.3199999999997
330,2020-07-19,0.0,0.0,0.0,15.580000000000215,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55,-2118.83,2001.21,-2085.08,1971.0,-2589.17,2825.46,-1300.29,1301.67,-1602.3300000000002,1498.3
360,2020-08-18,0.0,0.0,0.0,1054.3599999999997,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55,-2118.83,2001.21,-2085.08,1971.0,-2589.17,2825.46,-1300.29,1301.67
390,2020-09-17,-250.0,0.0,-250.0,963.3899999999998,-1971.19,1255.21,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55,-2118.83,2001.21,-2085.08,1971.0,-2589.17,2825.46
420,2020-10-17,0.0,0.0,0.0,-1.0100000000001774,-842.3999999999999,1314.1100000000001,-1971.19,1255.21,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55,-2118.83,2001.21,-2085.08,1971.0
450,2020-11-16,119.16,119.16,0.0,349.9599999999999,-1608.56,1235.03,-842.3999999999999,1314.1100000000001,-1971.19,1255.21,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55,-2118.83,2001.21
480,2020-12-16,0.0,0.0,0.0,162.11999999999995,-1171.74,1069.3500000000001,-1608.56,1235.03,-842.3999999999999,1314.1100000000001,-1971.19,1255.21,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995,-1082.67,1077.55
510,2021-01-15,0.0,0.0,0.0,14.399999999999986,-978.4099999999999,987.69,-1171.74,1069.3500000000001,-1608.56,1235.03,-842.3999999999999,1314.1100000000001,-1971.19,1255.21,-1497.6399999999999,1427.52,-5615.8899999999985,6404.5199999999995
540,2021-02-14,0.0,0.0,0.0,111.25000000000006,-953.02,947.09,-978.4099999999999,987.69,-1171.74,1069.3500000000001,-1608.56,1235.03,-842.3999999999999,1314.1100000000001,-1971.19,1255.21,-1497.6399999999999,1427.52
570,2021-03-16,0.0,0.0,0.0,-3.4499999999999655,-1123.63,1124.7000000000003,-953.02,947.09,-978.4099999999999,987.69,-1171.74,1069.3500000000001,-1608.56,1235.03,-842.3999999999999,1314.1100000000001,-1971.19,1255.21
600,2021-04-15,0.0,0.0,0.0,3.17000000000007,-3420.41,3810.89,-1123.63,1124.7000000000003,-953.02,947.09,-978.4099999999999,987.69,-1171.74,1069.3500000000001,-1608.56,1235.03,-842.3999999999999,1314.1100000000001
630,2021-05-15,0.0,0.0,0.0,447.0400000000002,-2933.7599999999998,2815.04,-3420.41,3810.89,-1123.63,1124.7000000000003,-953.02,947.09,-978.4099999999999,987.69,-1171.74,1069.3500000000001,-1608.56,1235.03
0,2021-05-08,0.0,0.0,0.0,28.490000000000055,-5730.8,5710.0,-11510.8,11500.0,-1954.51,1850.0,-11550.119999999999,11687.47,-6024.63,5946.74,-4040.05,4124.0,-2986.8,2980.39
0,2020-09-06,0.0,0.0,0.0,3600.950000000001,-12024.560000000001,10711.350000000002,-5649.31,7602.59,-3956.38,2983.9,-3626.2000000000003,5219.82,-1503.69,2250.74,-1518.04,1219.98,-620.48,1127.82
30,2020-10-06,-286.28999999999996,0.0,-286.28999999999996,2513.830000000001,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002,-5649.31,7602.59,-3956.38,2983.9,-3626.2000000000003,5219.82,-1503.69,2250.74,-1518.04,1219.98
60,2020-11-05,-137.14,0.0,-137.14,2350.510000000001,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002,-5649.31,7602.59,-3956.38,2983.9,-3626.2000000000003,5219.82,-1503.69,2250.74
90,2020-12-05,-95.00999999999999,0.0,-95.00999999999999,2378.580000000001,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002,-5649.31,7602.59,-3956.38,2983.9,-3626.2000000000003,5219.82
120,2021-01-04,128.0,128.0,0.0,1179.8200000000002,-1747.56,1274.0,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002,-5649.31,7602.59,-3956.38,2983.9
150,2021-02-03,-220.66,0.0,-220.66,1054.92,-1131.71,946.5,-1747.56,1274.0,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002,-5649.31,7602.59
180,2021-03-05,109.62,109.62,0.0,539.4299999999998,-1236.1200000000001,1773.33,-1131.71,946.5,-1747.56,1274.0,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003,-12024.560000000001,10711.350000000002
210,2021-04-04,0.0,0.0,0.0,1126.26,-1098.0,908.73,-1236.1200000000001,1773.33,-1131.71,946.5,-1747.56,1274.0,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002,-3259.04,3244.8700000000003
240,2021-05-04,0.0,0.0,0.0,1000.5900000000001,-617.97,19.91,-1098.0,908.73,-1236.1200000000001,1773.33,-1131.71,946.5,-1747.56,1274.0,-3319.5099999999998,2343.76,-3449.54,3519.7400000000002
0,2020-10-17,-1.14,0.0,-1.14,1.540000000003274,-6447.37,12427.27,-2437.9199999999996,2437.6,-482.74,480.0,-4347.06,3769.8,-2381.74,2929.9,-210.99999999999997,240.0,-5241.64,0.0
30,2020-11-16,-140.49,0.0,-140.49,6120.790000000003,-6143.4400000000005,1462.78,-6447.37,12427.27,-2437.9199999999996,2437.6,-482.74,480.0,-4347.06,3769.8,-2381.74,2929.9,-210.99999999999997,240.0
60,2020-12-16,-375.96,0.0,-375.96,1675.6000000000001,-4941.24,3785.17,-6143.4400000000005,1462.78,-6447.37,12427.27,-2437.9199999999996,2437.6,-482.74,480.0,-4347.06,3769.8,-2381.74,2929.9
90,2021-01-15,-343.55,0.0,-343.55,487.1199999999999,-222.63,14.97,-4941.24,3785.17,-6143.4400000000005,1462.78,-6447.37,12427.27,-2437.9199999999996,2437.6,-482.74,480.0,-4347.06,3769.8
120,2021-02-14,0.0,0.0,0.0,-79.06000000000014,-715.55,780.0,-222.63,14.97,-4941.24,3785.17,-6143.4400000000005,1462.78,-6447.37,12427.27,-2437.9199999999996,2437.6,-482.74,480.0
150,2021-03-16,0.0,0.0,0.0,28.13999999999986,-1199.7,1200.0,-715.55,780.0,-222.63,14.97,-4941.24,3785.17,-6143.4400000000005,1462.78,-6447.37,12427.27,-2437.9199999999996,2437.6
180,2021-04-15,0.0,0.0,0.0,2.3199999999998537,-6016.28,6017.8,-1199.7,1200.0,-715.55,780.0,-222.63,14.97,-4941.24,3785.17,-6143.4400000000005,1462.78,-6447.37,12427.27
210,2021-05-15,0.0,0.0,0.0,62.18,-27.95,25.97,-6016.28,6017.8,-1199.7,1200.0,-715.55,780.0,-222.63,14.97,-4941.24,3785.17,-6143.4400000000005,1462.78
0,2021-04-19,-10.0,0.0,-10.0,16800.99,-34921.4,25073.190000000002,-38421.33,36512.69000000001,-46956.509999999995,50873.93,-33780.63,32007.38,-31290.8,19726.79,-29496.67,39085.49,-30021.959999999995,34745.08
30,2021-05-19,-289.47,0.0,-289.47,7232.249999999998,-21985.07,25877.5,-34921.4,25073.190000000002,-38421.33,36512.69000000001,-46956.509999999995,50873.93,-33780.63,32007.38,-31290.8,19726.79,-29496.67,39085.49
